Hugo_Symbol,Entrez_Gene_Id,LE60_slope,GT60_slope,AllAges_slope,LE60_pval,GT60_pval,AllAges_pval,AgeDependentp,LE60_BHadj_pval,GT60_BHadj_pval,AllAges_BHadj_pval,BHadj_and_AgeDependentp,BHadj_signifp,LE60_log2FC,GT60_log2FC,AllAges_log2FC,Best_log2FC,Best_BHadj_pval,ERbinding,ERbinding_NKI
A2M,2,0.05305593066674914,0.01602347268545832,0.023832497127178547,7.925799207436053e-4,0.10724205310664485,3.874988419185408e-6,0,0.24526431640990726,0.5564535988108322,6.927455711656932e-4,TRUE,TRUE,1.2202864053352303,0.44865723519283296,1.215457353486106,1.215457353486106,6.927455711656932e-4,FALSE,Not ER binding
ABI3BP,25890,0.051711310184498586,0.031236213560530603,0.029795135195833114,0.018732637201191487,0.011026644779519255,6.841303569726057e-6,0,0.3367709583739084,0.31086024428018233,9.607955924063876e-4,TRUE,TRUE,1.1893601342434674,0.8746139796948569,1.5195518949874889,1.5195518949874889,9.607955924063876e-4,FALSE,Tier 2 Only
ACSL5,51703,0.018515858482396983,0.025775479588691953,0.02579446397121458,0.3260139872125579,0.02395361275542582,1.6474425734352094e-5,0,0.7276894412543562,0.38271617639846833,0.001651800887121546,TRUE,TRUE,0.4258647450951306,0.7217134284833747,1.3155176625319436,1.3155176625319436,0.001651800887121546,FALSE,Not ER binding
ACSM3,6296,0.0121246616007782,0.012152438335236191,0.022966512784711485,0.510327825157001,0.3166022220232766,2.1548232527778544e-4,0,0.8261316026787383,0.7418294413410971,0.00640029790597811,TRUE,TRUE,0.2788672168178986,0.34026827338661336,1.1712921520202857,1.1712921520202857,0.00640029790597811,FALSE,Not ER binding
ADH1B,125,0.07100998630286458,0.0388279805967538,0.045691548961876445,0.028678587938499922,0.055712366219660706,1.4234016356720187e-5,0,0.37002085308567134,0.47491928231122454,0.0015547140811116914,TRUE,TRUE,1.6332296849658854,1.0871834567091063,2.3302689970556987,2.3302689970556987,0.0015547140811116914,FALSE,Not ER binding
ADH6,130,-0.0021558457480450547,0.022718023857143915,0.021301330226173674,0.8666214359672222,0.04822025641828165,9.683093891687661e-5,0,0.9609895796518508,0.4585911658443324,0.004086740072326975,TRUE,TRUE,-0.04958445220503626,0.6361046680000296,1.0863678415348574,1.0863678415348574,0.004086740072326975,FALSE,Not ER binding
ADRA2A,150,0.047625503222309205,0.03728534608806915,0.03523158859028247,0.026941636609155377,0.016674120221506675,5.375797711765379e-6,0,0.36327938227109846,0.34602468144514625,8.339607006053864e-4,TRUE,TRUE,1.0953865741131117,1.0439896904659363,1.796811018104406,1.796811018104406,8.339607006053864e-4,FALSE,Not ER binding
AHRR,57491,-0.006153911776684995,-0.01978780199173106,-0.025359760469236152,0.7097380675585577,0.02847109238232066,3.0213769610915077e-7,0,0.907907170176444,0.4017135337887146,1.8110966929322971e-4,TRUE,TRUE,-0.1415399708637549,-0.5540584557684697,-1.2933477839310437,-1.2933477839310437,1.8110966929322971e-4,TRUE,Tier 2 Only
ALDOB,229,0.015904073048888575,0.027464111039113486,0.020977586984979976,0.22975415210823125,0.02026221487066955,1.812885751245073e-4,0,0.6551392252448783,0.36291963308051794,0.005862112380888621,TRUE,TRUE,0.36579368012443725,0.7689951090951777,1.0698569362339787,1.0698569362339787,0.005862112380888621,FALSE,Not ER binding
ANK3,288,0.01543783682439971,0.025761924191300873,0.020259723547502113,0.4108242151549918,0.0053966135338441995,1.1010711952158394e-4,0,0.7752439156925262,0.2539983418207501,0.0043663795844987524,TRUE,TRUE,0.3550702469611933,0.7213338773564244,1.0332459009226078,1.0332459009226078,0.0043663795844987524,TRUE,Tier 2 Only
ANKRD22,118932,0.030393343340757658,0.03983791622501906,0.026172134582936685,0.14717742702495926,0.002671153584253149,1.295631661954632e-4,0,0.5735752405348513,0.2268213482204613,0.004786007796109215,TRUE,TRUE,0.6990468968374262,1.1154616543005336,1.3347788637297708,1.3347788637297708,0.004786007796109215,FALSE,Tier 1
ANO5,203859,0.02777313481090289,0.04017296353968982,0.025143953131218484,0.1391971797634454,2.613242341799836e-4,1.582748252206963e-5,0,0.5672064446316842,0.18158980380746864,0.0016159594397284526,TRUE,TRUE,0.6387821006507665,1.124842979111315,1.2823416096921427,1.2823416096921427,0.0016159594397284526,FALSE,Not ER binding
AOAH,313,0.035484433096614386,0.026735852245384256,0.019832223185690404,0.0371088420868232,0.006973288848406908,1.5900590965790674e-4,0,0.39168065395116447,0.2752996326610644,0.005399931878167262,TRUE,TRUE,0.8161419612221309,0.7486038628707592,1.0114433824702105,1.0114433824702105,0.005399931878167262,FALSE,Not ER binding
AOC3,8639,0.061890940385583335,0.016174413263382544,0.019919506491403373,3.1915346785123814e-4,0.13090456460093544,3.4018687848231345e-4,0,0.24526431640990726,0.5847949825142372,0.008244707336644256,TRUE,TRUE,1.4234916288684167,0.45288357137471125,1.015894831061572,1.015894831061572,0.008244707336644256,FALSE,Not ER binding
ARHGAP31,57514,0.040302712041969245,0.02613734230249155,0.024240238872900523,0.0045664731613654285,0.0023560127849503163,7.882921058834308e-8,1,0.29118318137514926,0.22598953669696525,1.0794854776101884e-4,TRUE,TRUE,0.9269623769652926,0.7318455844697634,1.2362521825179267,1.2362521825179267,1.0794854776101884e-4,FALSE,Not ER binding
ARRDC4,91947,0.030454617926479202,0.031067439902478806,0.021654164529223627,0.02787224239290423,1.40662143403805e-4,5.271804379005676e-7,0,0.3676163999304357,0.17008153185200678,2.2942046256056026e-4,TRUE,TRUE,0.7004562123090217,0.8698883172694065,1.104362390990405,1.104362390990405,2.2942046256056026e-4,FALSE,Tier 2 Only
ATAD3B,83858,-0.01943451315401095,-0.02764462984451364,-0.02080735487585748,0.10280725126944741,9.092524441547086e-4,6.584284724615681e-7,0,0.515442311070969,0.20405745381376514,2.446513637871905e-4,TRUE,TRUE,-0.44699380254225185,-0.774049635646382,-1.0611750986687316,-1.0611750986687316,2.446513637871905e-4,FALSE,Not ER binding
ATP13A4,84239,0.07381382234513872,0.013871801763780668,0.03286180130099117,0.014750828766257103,0.42687673044003116,4.133993961471941e-4,0,0.32568598253369524,0.8069970729959678,0.00919474009036306,TRUE,TRUE,1.6977179139381906,0.3884104493858587,1.6759518663505497,1.6759518663505497,0.00919474009036306,FALSE,Tier 2 Only
AURKB,9212,-0.04598381679807598,-0.017104025403789937,-0.023466009273412143,0.009787138662541715,0.1292321962254982,5.576117038354478e-5,0,0.31144564004059044,0.5837141854030037,0.0029765469824455594,TRUE,TRUE,-1.0576277863557475,-0.47891271130611823,-1.1967664729440193,-1.1967664729440193,0.0029765469824455594,FALSE,Not ER binding
B4GALNT4,338707,-0.036248535796806564,-0.04950228363829396,-0.044354094225791986,0.16562538580512248,0.002833973166626432,2.3697288780016304e-7,1,0.5927759693687636,0.2268213482204613,1.7467096050746128e-4,TRUE,TRUE,-0.833716323326551,-1.386063941872231,-2.2620588055153914,-2.2620588055153914,1.7467096050746128e-4,FALSE,Not ER binding
BIRC5,332,-0.05086586980187,-0.02028381921871621,-0.023149715960645852,0.007409251151359656,0.09366854769463959,2.0252614361711426e-4,0,0.30740020651499417,0.5380494968016667,0.006197919957467979,TRUE,TRUE,-1.16991500544301,-0.5679469381240538,-1.1806355139929385,-1.1806355139929385,0.006197919957467979,FALSE,Tier 1
C14ORF105,55195,0.011812653660858012,0.021708596244797623,0.022241147279974696,0.28259192395217153,0.04125241401556271,8.204748905391904e-6,0,0.6993822821147464,0.44190686579701155,0.0010434898775649435,TRUE,TRUE,0.2716910341997343,0.6078406948543335,1.1342985112787094,1.1342985112787094,0.0010434898775649435,FALSE,Not ER binding
C16ORF59,80178,-0.018423885177715833,-0.025398609333903643,-0.020439592287708457,0.14325184600686244,0.0017162574569311148,9.334749433388084e-7,0,0.5694613974889958,0.2117387860551003,2.807833361312765e-4,TRUE,TRUE,-0.42374935908746414,-0.711161061349302,-1.0424192066731313,-1.0424192066731313,2.807833361312765e-4,FALSE,Not ER binding
C1ORF61,10485,-0.05131655854244176,-0.02584850785566199,-0.02418136338063069,0.011627686428179563,0.02246702769282961,7.460254092926919e-5,0,0.31344451738771334,0.3722090527802637,0.003448093050267442,TRUE,TRUE,-1.1802808464761605,-0.7237582199585357,-1.2332495324121653,-1.2332495324121653,0.003448093050267442,FALSE,Not ER binding
