"","Hugo_Symbol","Entrez_Gene_Id","LE60_slope","GT60_slope","AllAges_slope","LE60_pval","GT60_pval","AllAges_pval","AgeDependentp","LE60_BHadj_pval","GT60_BHadj_pval","AllAges_BHadj_pval","BHadj_and_AgeDependentp","BHadj_signifp","LE60_log2FC","GT60_log2FC","AllAges_log2FC","Best_log2FC","Best_BHadj_pval"
"1673","ADIRF",10974,0.0255509682057785,0.0168731836046992,0.0180257466781279,0.00934222124908519,0.114906286288661,1.69176330671384e-05,0,0.266419863129086,0.442832316213723,0.000215686629440491,TRUE,TRUE,0.894283887202248,0.506195508140975,1.17167353407831,1.17167353407831,0.000215686629440491
"1676","C10ORF11",83938,0.0154177503131508,-0.00349827962617288,0.00500157660853705,0.000128477555243477,0.496679698168034,0.00708468008303326,0,0.0369816309367737,0.770271891900145,0.0273342659726167,TRUE,TRUE,0.53962126096028,-0.104948388785187,0.325102479554908,0.325102479554908,0.0273342659726167
"1679","FUOM",282969,0.0046358261350778,-0.00652523858466694,-0.0074353407209127,0.344615594496644,0.234715566045254,0.000466126311508742,0,0.825961441291128,0.590676274260173,0.00309393420860804,TRUE,TRUE,0.162253914727723,-0.195757157540008,-0.483297146859326,-0.483297146859326,0.00309393420860804
"1687","C10ORF25",220979,0.000118066743447957,-0.00601538562872348,-0.0055135435608751,0.970236626578003,0.0675511788926359,3.18278821841986e-05,0,0.994634864839849,0.353765110766042,0.000359970353181222,TRUE,TRUE,0.0041323360206785,-0.180461568861704,-0.358380331456882,-0.358380331456882,0.000359970353181222
"1692","BORCS7",119032,0.00525779162087918,0.00682893063570966,0.0077514613021581,0.167962476625996,0.0750803764887706,8.53486008175159e-07,1,0.69094221774462,0.368761753016343,2.00647957603558e-05,TRUE,TRUE,0.184022706730771,0.20486791907129,0.503844984640276,0.503844984640276,2.00647957603558e-05
"1697","PROSER2",254427,-0.00934442056396892,0.00062154388813137,-0.00572656967160108,0.0463224839254261,0.914782674093961,0.00706163665768853,0,0.476923226188379,0.971442634993935,0.027272207551776,TRUE,TRUE,-0.327054719738912,0.0186463166439411,-0.37222702865407,-0.37222702865407,0.027272207551776
"1703","TMEM254",80195,0.008552363696626,0.00465413845392466,0.00514516773309297,0.0235703928309753,0.238059131456593,0.00112080807027107,0,0.37859077293686,0.594188381726721,0.0062687341357772,TRUE,TRUE,0.29933272938191,0.13962415361774,0.334435902651043,0.334435902651043,0.0062687341357772
"1709","VSTM4",196740,-0.0100109967817135,-0.0111388332724072,-0.0119177270073342,0.0809615086665273,0.0809934293158184,1.44746427129897e-06,0,0.567230151737339,0.380211250507774,3.04339787166019e-05,TRUE,TRUE,-0.350384887359972,-0.334164998172216,-0.774652255476723,-0.774652255476723,3.04339787166019e-05
"1713","CFAP43",80217,0.0118935626750558,0.00421931602398979,0.00914930252621111,0.0520498762544676,0.516342836455013,0.000391220062847381,0,0.496502693016464,0.781097156544038,0.00269476387745599,TRUE,TRUE,0.416274693626952,0.126579480719694,0.594704664203722,0.594704664203722,0.00269476387745599
"1718","C10ORF90",118611,0.002801799992533,-0.0107934224302448,-0.00868853699283853,0.597510274678599,0.00744109978500394,1.28850268392545e-05,0,0.929108196851583,0.157916673215084,0.000172676258041865,TRUE,TRUE,0.0980629997386551,-0.323802672907343,-0.564754904534504,-0.564754904534504,0.000172676258041865
"1734","LMNTD2",256329,0.0065123960463589,0.0133236977889987,0.00881565357809088,0.186483222475164,0.0146275919088348,3.13766375156389e-05,0,0.710374206472493,0.192047929004706,0.000355851465542237,TRUE,TRUE,0.227933861622562,0.399710933669962,0.573017482575907,0.573017482575907,0.000355851465542237
"1737","KIAA1549L",25758,-0.0137260897330738,-0.00757462369829633,-0.0127420763153214,0.0440761757737794,0.323771014442414,1.60492238214963e-05,0,0.470345826859013,0.651523991035957,0.000206938793211306,TRUE,TRUE,-0.480413140657583,-0.22723871094889,-0.828234960495891,-0.828234960495891,0.000206938793211306
"1744","C11ORF52",91894,-0.00074020140746294,0.00824143667580425,0.00685190436498266,0.883155568504736,0.150267659484638,0.00176939793264763,0,0.980659454591971,0.49524595337648,0.00901051823930182,TRUE,TRUE,-0.0259070492612029,0.247243100274128,0.445373783723873,0.445373783723873,0.00901051823930182
"1755","AAMDC",28971,0.0114790469069737,0.00477260365560364,0.00546774292965133,0.0185120522786335,0.373288699538277,0.00869568724553818,0,0.349335930210926,0.68940006799781,0.0320147289203862,TRUE,TRUE,0.40176664174408,0.143178109668109,0.355403290427337,0.355403290427337,0.0320147289203862
"1761","SMCO4",56935,0.00210011846911769,-0.00769777828457259,-0.0064443764927892,0.699286167578133,0.20457181315604,0.00597654153768486,0,0.95802245534706,0.558515799251301,0.0238420026167608,TRUE,TRUE,0.0735041464191192,-0.230933348537178,-0.418884472031298,-0.418884472031298,0.0238420026167608
"1771","COLCA1",399948,0.00492372263683351,-0.0259139264464798,-0.0113250926023959,0.466604128767506,9.45990353463786e-05,4.2553185019602e-05,0,0.881541489614737,0.0407056845585714,0.000456035365624335,TRUE,TRUE,0.172330292289173,-0.777417793394395,-0.736131019155732,-0.736131019155732,0.000456035365624335
"1772","COLCA2",120376,0.00170041945033735,-0.0113460280359151,-0.00770277992903978,0.702448856459898,0.0063312931648222,1.61822927746742e-05,0,0.959479467571414,0.153122930374726,0.000208129337593466,TRUE,TRUE,0.0595146807618072,-0.340380841077454,-0.500680695387586,-0.500680695387586,0.000208129337593466
"1775","MYRF",745,0.00509360090897741,-0.00620835222721089,-0.00851956522068629,0.380272094553144,0.311462516769702,0.000507089176165444,0,0.842599896841002,0.642641035358143,0.00330675861304824,TRUE,TRUE,0.17827603181421,-0.186250566816327,-0.553771739344609,-0.553771739344609,0.00330675861304824
"1776","C12ORF10",60314,0.0032696923269917,0.00939794932717885,0.00553367307427089,0.301227582343337,0.00781641888722514,4.99180476519013e-05,0,0.801728542253544,0.159730502230402,0.000520232095799035,TRUE,TRUE,0.114439231444709,0.281938479815365,0.359688749827608,0.359688749827608,0.000520232095799035
"1777","ASUN",55726,-0.00324255419937025,-0.00403407769483336,-0.00606861521494282,0.344411271499656,0.234793019853313,1.59800498176705e-05,0,0.825961441291128,0.590730094914984,0.000206307187696608,TRUE,TRUE,-0.113489396977959,-0.121022330845001,-0.394459988971283,-0.394459988971283,0.000206307187696608
"1785","FAM222A",84915,0.0128359568672891,0.0178528532117967,0.0112336450619503,0.0148026842828597,0.00348559572628731,1.19948983489751e-06,1,0.319925597840741,0.128349609862098,2.61137526217817e-05,TRUE,TRUE,0.449258490355117,0.535585596353902,0.730186929026769,0.730186929026769,2.61137526217817e-05
"1796","PARPBP",55010,0.00137660319464195,-0.00737887830944909,-0.00727564671243592,0.746717851122715,0.127858183852863,9.05591258194958e-05,0,0.967922476881011,0.463149671158794,0.000830308144626754,TRUE,TRUE,0.0481811118124681,-0.221366349283473,-0.472917036308335,-0.472917036308335,0.000830308144626754
"1802","PIANP",196500,-0.00131985788934438,-0.00914452686496919,-0.0117573246783401,0.7975559248111,0.0177668177909377,1.18118911540387e-09,1,0.978326661420543,0.208319251401832,9.97519088905329e-08,TRUE,TRUE,-0.0461950261270534,-0.274335805949076,-0.764226104092106,-0.764226104092106,9.97519088905329e-08
"1810","COX14",84987,0.00255515472805728,0.0115692220233159,0.00581823176325012,0.343931853681409,0.000321021694317577,1.31586026137092e-06,0,0.825944037514835,0.0560745330493019,2.81594095933376e-05,TRUE,TRUE,0.0894304154820047,0.347076660699476,0.378185064611258,0.378185064611258,2.81594095933376e-05
"1813","CCDC184",387856,-0.0067014156689064,-0.00333243783503689,-0.0065672271753052,0.0598897598210877,0.392114976317797,1.61362570125506e-05,0,0.516006332826125,0.703054284582708,0.000207798793046942,TRUE,TRUE,-0.234549548411724,-0.0999731350511067,-0.426869766394838,-0.426869766394838,0.000207798793046942
"1814","SMCO3",440087,0.00839762044448934,0.00110327877234016,0.00762849226922347,0.0646115421319751,0.874327696425087,0.00105283628258578,0,0.529106823658778,0.955566650846769,0.00595191385884909,TRUE,TRUE,0.293916715557127,0.0330983631702048,0.495851997499525,0.495851997499525,0.00595191385884909
"1817","METTL20",254013,0.00104415204844848,0.00265229634368268,0.00496654814119982,0.727202473860232,0.420779198574883,0.000111112546062062,0,0.964365515429341,0.72150201968964,0.000972925065925605,TRUE,TRUE,0.0365453216956967,0.0795688903104805,0.322825629177988,0.322825629177988,0.000972925065925605
"1825","KIAA0226L",80183,-0.00400752969747055,-0.0126364090900482,-0.00856464142537828,0.443734674589673,0.0301976404915402,0.000145147014629074,0,0.872185321361594,0.256270287006416,0.00120928232285951,TRUE,TRUE,-0.140263539411469,-0.379092272701447,-0.556701692649588,-0.556701692649588,0.00120928232285951
"1827","PROSER1",80209,-0.0067356103634042,-0.00676094163048829,-0.00539079064112174,0.0429251792424136,0.0525797089574151,0.000109913440439509,0,0.468309964422393,0.321852648895061,0.000964905920215741,TRUE,TRUE,-0.235746362719147,-0.202828248914649,-0.350401391672913,-0.350401391672913,0.000964905920215741
"1829","TEX30",93081,0.000867009352059373,-0.00280191299867669,-0.00727268602437642,0.830763642008107,0.470916758315395,1.02105169140718e-05,0,0.978326661420543,0.754477147513965,0.000144011272721109,TRUE,TRUE,0.0303453273220781,-0.0840573899603007,-0.472724591584467,-0.472724591584467,0.000144011272721109
"1835","BORA",79866,-0.00517670718254707,-0.00648126309162055,-0.00689507756738297,0.178567617478937,0.104986125750475,1.81004041772562e-05,0,0.704313209192877,0.426992992659434,0.000228262860279268,TRUE,TRUE,-0.181184751389147,-0.194437892748616,-0.448180041879893,-0.448180041879893,0.000228262860279268
"1845","MIS18BP1",55320,-0.00124781124898707,-0.00537429268688107,-0.00545851910524101,0.722710797071851,0.175762278802276,0.000345125973442525,0,0.963256619487019,0.526948091954635,0.00243302501526212,TRUE,TRUE,-0.0436733937145476,-0.161228780606432,-0.354803741840666,-0.354803741840666,0.00243302501526212
"1846","TMEM251",26175,0.00213866241911449,0.00909694716610073,0.00534237268160285,0.436108568768494,0.00300882834776374,6.60679467281039e-06,0,0.867679459592033,0.121006992073421,0.000101597488885046,TRUE,TRUE,0.0748531846690072,0.272908414983022,0.347254224304186,0.347254224304186,0.000101597488885046
"1857","C14ORF142",84520,0.000197507554653552,0.012344858968172,0.00376581992424102,0.940866963345469,7.34164778122615e-06,0.000699079718236356,0,0.991366869687335,0.0279065054897382,0.00428527060635765,TRUE,TRUE,0.00691276441287433,0.37034576904516,0.244778295075666,0.37034576904516,0.0279065054897382
"1859","CEP128",145508,-0.000867885995183376,-0.012792096100474,-0.00852459263327078,0.81036009957693,0.00197519121782741,7.36322399592517e-08,1,0.978326661420543,0.109210587315744,2.69430046926836e-06,TRUE,TRUE,-0.0303760098314182,-0.38376288301422,-0.554098521162601,-0.554098521162601,2.69430046926836e-06
"1888","C14ORF37",145407,-0.00407592210000052,-0.00773755470567914,-0.00693848021068713,0.423549789499653,0.157745504491091,0.00130218430241825,0,0.862850969119361,0.505463291828855,0.00705346954373755,TRUE,TRUE,-0.142657273500018,-0.232126641170374,-0.451001213694664,-0.451001213694664,0.00705346954373755
"1891","BBOF1",80127,0.00596447426203683,0.00863662843803273,0.00768078550023955,0.257292578350254,0.118308112783809,0.000503297277682497,0,0.770106681860595,0.44768736449097,0.00328727595525637,TRUE,TRUE,0.208756599171289,0.259098853140982,0.499251057515571,0.499251057515571,0.00328727595525637
"1895","PPP1R36",145376,-0.000670549550341759,0.0126391335288896,0.00516340071113243,0.886795543240703,0.0247979743778015,0.013802191709989,0,0.981671801367212,0.23815611013117,0.0459780590019635,TRUE,TRUE,-0.0234692342619616,0.379174005866687,0.335621046223608,0.335621046223608,0.0459780590019635
"1902","C14ORF79",122616,0.00623980901571531,0.00691283731625858,0.00502777461030696,0.142216797567561,0.114560335944154,0.00442432007237217,0,0.661628391963547,0.442416777341396,0.0188374644414729,TRUE,TRUE,0.218393315550036,0.207385119487757,0.326805349669952,0.326805349669952,0.0188374644414729
"1908","KNSTRN",90417,-0.00488218282129147,6.64925486923653e-05,-0.00672394105494775,0.225676141162296,0.986874193439478,5.24347356724156e-05,0,0.748102289024108,0.995409446173714,0.000538496830621687,TRUE,TRUE,-0.170876398745201,0.00199477646077096,-0.437056168571604,-0.437056168571604,0.000538496830621687
"1916","FAM227B",196951,0.00267760347442827,0.00338216601210497,0.00501623466121411,0.377475404305959,0.316199387846374,0.0001243491774542,0,0.840764497559431,0.646441656318808,0.00106509813060834,TRUE,TRUE,0.0937161216049894,0.101464980363149,0.326055252978917,0.326055252978917,0.00106509813060834
"1917","HEXA-AS1",80072,0.00204604341856931,0.00912460024513822,0.00664608291346591,0.435412464851412,0.00388336130041969,1.69575328418323e-08,1,0.867588718623922,0.130003227559911,8.77369870097538e-07,TRUE,TRUE,0.0716115196499259,0.273738007354146,0.431995389375284,0.431995389375284,8.77369870097538e-07
"1920","C15ORF39",56905,-0.00661032182166194,0.0012256510596728,-0.0073288250687149,0.0497349128788245,0.74832467310941,6.29582792281677e-07,1,0.490083131390809,0.902135635587263,1.56911994217813e-05,TRUE,TRUE,-0.231361263758168,0.036769531790184,-0.476373629466468,-0.476373629466468,1.56911994217813e-05
"1922","C15ORF41",84529,-0.00717023541380901,-0.0116634807635848,-0.00949718979984135,0.0512476832933749,0.00278567359940374,1.01245168192219e-09,1,0.495460195435905,0.117625643287219,9.28144905365303e-08,TRUE,TRUE,-0.250958239483315,-0.349904422907543,-0.617317336989687,-0.617317336989687,9.28144905365303e-08
"1923","TICRR",90381,-0.00652462816606822,-0.0083273009413763,-0.0159971691336694,0.307689857548115,0.198674337342439,1.88582617171028e-09,1,0.803835024495811,0.552632387224763,1.49823348593626e-07,TRUE,TRUE,-0.228361985812388,-0.249819028241289,-1.03981599368851,-1.03981599368851,1.49823348593626e-07
"1926","C15ORF48",84419,-0.00279406798430966,0.021628766512787,0.0129970512678591,0.724505023178267,0.0230803618537951,0.000246252476331501,0,0.963585617968751,0.230986583527986,0.00184752637987771,TRUE,TRUE,-0.0977923794508383,0.648862995383611,0.844808332410842,0.844808332410842,0.00184752637987771
"1933","C15ORF56",644809,0.00647604498345937,0.00397284869936474,0.00552969704616411,0.00690302981689968,0.170853488395885,2.80019805813016e-07,1,0.234774655536613,0.521421691480578,8.24605874841587e-06,TRUE,TRUE,0.226661574421078,0.119185460980942,0.359430308000667,0.359430308000667,8.24605874841587e-06
"1951","C16ORF54",283897,-0.00212725235408934,-0.0164723706749699,-0.00770235695137662,0.725342795496955,0.0120395369664456,0.00276263332015185,0,0.963963500557372,0.180730864169336,0.0129051284946156,TRUE,TRUE,-0.0744538323931269,-0.494171120249096,-0.50065320183948,-0.50065320183948,0.0129051284946156
"1953","USB1",79650,-0.00761138895774717,-0.0030134709620029,-0.00739508473888969,0.0331219910492555,0.452665394843854,1.78345429825599e-06,0,0.427885038605332,0.741653764413131,3.60162603690293e-05,TRUE,TRUE,-0.266398613521151,-0.0904041288600869,-0.48068050802783,-0.48068050802783,3.60162603690293e-05
"1954","C16ORF58",64755,0.00665411545329684,0.00492337524334648,0.00608262382740468,0.0140952586265848,0.120389025825159,3.71889496730506e-07,1,0.316874464095425,0.451116707148657,1.03405518975256e-05,TRUE,TRUE,0.23289404086539,0.147701257300394,0.395370548781304,0.395370548781304,1.03405518975256e-05
"1957","CMC2",56942,-0.00586964099796587,-0.00343585411818934,-0.00610436786302631,0.124422490556988,0.404341347632589,0.000167554040487945,0,0.639464810132204,0.71177826284563,0.00135851336376101,TRUE,TRUE,-0.205437434928805,-0.10307562354568,-0.39678391109671,-0.39678391109671,0.00135851336376101
"1961","C16ORF70",80262,-0.0108317819836606,-0.000734594985269064,-0.00127571890692233,7.3107936395831e-05,0.791478445918997,0.259750457693675,0,0.0276686462244741,0.921805399010298,0.418164528131879,TRUE,TRUE,-0.379112369428122,-0.0220378495580719,-0.0829217289499512,-0.379112369428122,0.0276686462244741
"1962","C16ORF71",146562,0.00846172783271055,0.0124032097547779,0.0102741047279474,0.0797395197406258,0.0233255416137009,9.79840697340089e-07,1,0.564785279794674,0.231627894161373,2.2326052408778e-05,TRUE,TRUE,0.296160474144869,0.372096292643338,0.667816807316583,0.667816807316583,2.2326052408778e-05
"1965","C16ORF74",404550,0.00426104830932506,0.0119387454927349,0.00999874928063518,0.480286070625331,0.0701610449177254,0.000105308713071579,0,0.887076455678542,0.358241910286772,0.000934978919516471,TRUE,TRUE,0.149136690826377,0.358162364782046,0.649918703241287,0.649918703241287,0.000934978919516471
"1970","CFAP20",29105,-0.0063181747877179,-0.000686678623900942,-0.00535569207950228,0.0209313612784985,0.814324974454778,3.85785254665081e-06,0,0.365129910096573,0.931414449873755,6.57024437465854e-05,TRUE,TRUE,-0.221136117570127,-0.0206003587170282,-0.348119985167648,-0.348119985167648,6.57024437465854e-05
"1974","C16ORF87",388272,-0.00579942616586109,-0.00267686591628645,-0.00626693548707057,0.0762861890833354,0.493464611235666,1.75607454534927e-05,0,0.557434124244465,0.76767422241176,0.000222774025346388,TRUE,TRUE,-0.202979915805138,-0.0803059774885934,-0.407350806659587,-0.407350806659587,0.000222774025346388
"1989","LYRM9",201229,0.00792993598064594,0.00468498645260839,0.0099650747960723,0.0638904312829342,0.306473023347298,4.25093347901165e-08,1,0.526715911306707,0.638144592781328,1.76887965092995e-06,TRUE,TRUE,0.277547759322608,0.140549593578252,0.647729861744699,0.647729861744699,1.76887965092995e-06
"1994","LINC00324",284029,0.00607379475072864,0.00334433021468495,0.00534495123007979,0.116151381256181,0.48322643711121,0.00223863116725947,0,0.628935135262077,0.761191513430076,0.0109295043395322,TRUE,TRUE,0.212582816275502,0.100329906440549,0.347421829955186,0.347421829955186,0.0109295043395322
"2000","C17ORF51",339263,-0.00414031098547007,-0.0136775999068793,-0.0106284558301038,0.372469247962847,0.011289546682995,2.07211176270324e-07,1,0.838842698871928,0.177071731051702,6.48510690572223e-06,TRUE,TRUE,-0.144910884491453,-0.410327997206378,-0.690849628956749,-0.690849628956749,6.48510690572223e-06
"2003","LINC00482",284185,0.0103990036586037,0.00506143716765959,0.00660031726301445,0.011343168148277,0.327214700963334,0.000436143009708957,0,0.289765212404801,0.653522968072243,0.00292532152590153,TRUE,TRUE,0.363965128051128,0.151843115029788,0.429020622095939,0.429020622095939,0.00292532152590153
"2005","EFCAB13",124989,0.0060173068531521,-0.00632934304492635,0.00529781178858847,0.0904140422486563,0.159829556360777,0.00120530354692661,0,0.581523702739061,0.508175993796496,0.00662527934065067,TRUE,TRUE,0.210605739860323,-0.189880291347791,0.344357766258251,0.344357766258251,0.00662527934065067
"2007","BORCS6",54785,0.00397399182132649,0.00805325789507304,0.00722657211153793,0.279466439334403,0.0481591234978372,4.92358556061572e-06,0,0.783559728265843,0.312552558566307,8.02418804643569e-05,TRUE,TRUE,0.139089713746427,0.241597736852191,0.469727187249966,0.469727187249966,8.02418804643569e-05
"2009","TMEM256",254863,0.0043596535727445,0.00530602166620254,0.00521653387732862,0.275554973206643,0.219318828543884,0.00211020344801137,0,0.781890608102465,0.572514867665264,0.0104219980345598,TRUE,TRUE,0.152587875046058,0.159180649986076,0.33907470202636,0.33907470202636,0.0104219980345598
"2016","CTC1",80169,0.00347350367271172,0.00610763417400227,0.00776605873705954,0.350978296136447,0.149132245073696,1.74175299150769e-06,0,0.829721623845062,0.493363551666432,3.53487645356928e-05,TRUE,TRUE,0.12157262854491,0.183229025220068,0.50479381790887,0.50479381790887,3.53487645356928e-05
"2023","C17ORF75",64149,0.00370165122826578,0.00322681045439,0.00536046444499564,0.246936435227158,0.400381367908967,0.000174634782687032,0,0.760667740990292,0.709464736330992,0.00140126071997443,TRUE,TRUE,0.129557792989302,0.0968043136317,0.348430188924716,0.348430188924716,0.00140126071997443
"2027","COPRS",55352,0.00259866817723521,0.00888675463177625,0.00508840212547956,0.411844311060799,0.0134636378263234,0.000217379971829909,0,0.857288876059234,0.188216328373504,0.00166576471101907,TRUE,TRUE,0.0909533862032323,0.266602638953288,0.330746138156171,0.330746138156171,0.00166576471101907
"2041","C17ORF97",400566,0.00160870558083157,0.00778536998156642,0.00683071195746828,0.730529152371687,0.124405071614621,0.000591738687112128,0,0.96480029451455,0.456547554616903,0.00373136795696099,TRUE,TRUE,0.0563046953291049,0.233561099446993,0.443996277235438,0.443996277235438,0.00373136795696099
"2044","TPGS2",25941,-0.00905176476261203,-0.00563419130937092,-0.0086522923593167,0.0074973957633072,0.104031737739335,8.63687637272246e-10,1,0.24522058348507,0.425559772653881,8.13418628706585e-08,TRUE,TRUE,-0.316811766691421,-0.169025739281128,-0.562399003355585,-0.562399003355585,8.13418628706585e-08
"2058","C18ORF54",162681,-0.00929751282957507,-0.0144944517632545,-0.0131597107273903,0.0415006701858322,0.00393160445334382,2.14405530066741e-11,1,0.460747639729705,0.130003227559911,4.27756507273881e-09,TRUE,TRUE,-0.325412949035128,-0.434833552897634,-0.855381197280372,-0.855381197280372,4.27756507273881e-09
"2071","C19ORF25",148223,0.00810430309407649,0.00313692197547202,0.00620655632637601,0.0364798855563183,0.470329697721503,0.000209151176838749,0,0.437266522647788,0.754196982609598,0.00161665000039845,TRUE,TRUE,0.283650608292677,0.0941076592641605,0.403426161214441,0.403426161214441,0.00161665000039845
"2080","IZUMO4",113177,0.00516983824045577,0.0114162396224773,0.00517183065031644,0.202588568761025,0.0104270434911487,0.00286334723732725,0,0.725378486494101,0.173675566410605,0.0132814860393229,TRUE,TRUE,0.180944338415952,0.342487188674318,0.336168992270569,0.336168992270569,0.0132814860393229
"2082","SWSAP1",126074,0.00237758586716253,0.0109407638916012,0.00500022418412106,0.439283043456472,0.00151066872776223,0.000167301597324287,0,0.870009454319209,0.100142282115688,0.0013578803592202,TRUE,TRUE,0.0832155053506886,0.328222916748037,0.325014571967869,0.325014571967869,0.0013578803592202
"2085","SMIM7",79086,0.00431753070616822,0.0051609553546532,0.00495935965672299,0.0768500871182441,0.0527079707623561,1.96946143464839e-06,0,0.558681701906977,0.322400769480471,3.92450393714268e-05,TRUE,TRUE,0.151113574715888,0.154828660639596,0.322358377686995,0.322358377686995,3.92450393714268e-05
"2091","C19ORF48",84798,-0.00586234938182103,0.00231794580728784,-0.00670770263862859,0.184437887123254,0.605474182535166,0.000249627262999645,0,0.708441463131428,0.833087457678265,0.00186804554153195,TRUE,TRUE,-0.205182228363736,0.0695383742186352,-0.436000671510859,-0.436000671510859,0.00186804554153195
"2099","C19ORF57",79173,0.0045921027085198,-0.00245580280983642,-0.00523537704348637,0.391634798713055,0.620030239222744,0.0143725353635709,0,0.848714142985386,0.840177562590851,0.047383691760816,TRUE,TRUE,0.160723594798193,-0.0736740842950926,-0.340299507826614,-0.340299507826614,0.047383691760816
"2108","C19ORF70",125988,0.00362677927418968,0.00656341411941013,0.00576599006758361,0.381601430631305,0.13530457561037,0.000953735031951605,0,0.84274524727438,0.473811211860907,0.00549055854873097,TRUE,TRUE,0.126937274596639,0.196902423582304,0.374789354392934,0.374789354392934,0.00549055854873097
"2122","C1QL2",165257,-0.00605374214886038,-0.00646980225063177,-0.00540914375258934,0.202246840841915,0.17554641330138,0.00561040731099384,0,0.725107617565155,0.526827496972591,0.0227049295474814,TRUE,TRUE,-0.211880975210113,-0.194094067518953,-0.351594343918307,-0.351594343918307,0.0227049295474814
"2125","C1QTNF1",114897,0.00434883054403705,-0.00952532233666368,-0.00649952156745586,0.432867191639713,0.143359645646498,0.00797109531411447,0,0.866416241806287,0.486522928940134,0.0299348171507823,TRUE,TRUE,0.152209069041297,-0.28575967009991,-0.422468901884631,-0.422468901884631,0.0299348171507823
"2129","C1QTNF6",114904,-0.00496714978420066,-0.00470633484599242,-0.00710013223668774,0.357851900358554,0.428448662815174,0.00213907368470781,0,0.831458599233198,0.727350764736454,0.0105416563526341,TRUE,TRUE,-0.173850242447023,-0.141190045379773,-0.461508595384703,-0.461508595384703,0.0105416563526341
"2130","C1QTNF7",114905,0.0191901176962385,-0.00524586216141978,0.00739059347999857,0.0010442709273546,0.414786445816283,0.00319913493948442,0,0.102930023509404,0.71805210835426,0.0144952320558941,TRUE,TRUE,0.671654119368347,-0.157375864842593,0.480388576199907,0.480388576199907,0.0144952320558941
"2135","C1R",715,0.00381853297424743,-0.0118699993530464,-0.0103320659272012,0.499887627583596,0.0834904558686017,5.01614771521843e-05,0,0.894230495677303,0.384689459124296,0.000521704889852006,TRUE,TRUE,0.13364865409866,-0.356099980591391,-0.671584285268075,-0.671584285268075,0.000521704889852006
"2136","C1S",716,-0.00149488605584456,-0.0200981519808841,-0.014636062884097,0.8269083258452,0.0176882779845713,2.5501474229866e-06,0,0.978326661420543,0.208114759453473,4.79902052334965e-05,TRUE,TRUE,-0.0523210119545596,-0.602944559426524,-0.951344087466305,-0.951344087466305,4.79902052334965e-05
"2142","C1ORF106",55765,-0.00805040849634923,-0.0245920734272668,-0.017449321319718,0.454169211925217,0.0474973085992722,0.000211684663144172,0,0.876963155738654,0.310197773185673,0.00162945365750563,TRUE,TRUE,-0.281764297372223,-0.737762202818003,-1.13420588578167,-1.13420588578167,0.00162945365750563
"2160","NCMAP",400746,-0.01107938806282,-0.0168774926999993,-0.0155925435741902,0.189683470311849,0.0344346677299919,4.47542837674027e-06,0,0.711818046779888,0.270829068934122,7.43437698356548e-05,TRUE,TRUE,-0.3877785821987,-0.506324780999979,-1.01351533232236,-1.01351533232236,7.43437698356548e-05
"2163","AUNIP",79000,-0.00630587599833695,0.00136967726300041,-0.0113331468736727,0.206489548172363,0.785862375437143,4.87452258726404e-08,1,0.728065297487417,0.918875545745438,1.95334545325324e-06,TRUE,TRUE,-0.220705659941793,0.0410903178900124,-0.736654546788723,-0.736654546788723,1.95334545325324e-06
"2177","COA7",65260,-0.00731414876863857,-0.00924442395543513,-0.0082398905215537,0.0244350399060171,0.00628720164025652,1.47671774270591e-09,1,0.381496493933745,0.153122930374726,1.21203536175425e-07,TRUE,TRUE,-0.25599520690235,-0.277332718663054,-0.53559288390099,-0.53559288390099,1.21203536175425e-07
"2207","C1ORF226",400793,-0.0197046151500118,-0.0037638760641136,-0.00966835711568951,0.00708532275578823,0.657427238184298,0.00259192526270592,0,0.236776104216097,0.862513219784022,0.0122760548305726,TRUE,TRUE,-0.689661530250413,-0.112916281923408,-0.628443212519818,-0.628443212519818,0.0122760548305726
"2214","C1ORF27",54953,0.00320297293826495,0.00410524885865942,0.00554906417253033,0.34320018712436,0.296923888085809,0.000191022741657954,0,0.825944037514835,0.629534664500546,0.00150672781600293,TRUE,TRUE,0.112104052839273,0.123157465759783,0.360689171214472,0.360689171214472,0.00150672781600293
"2217","THEMIS2",9473,-0.00292701352697724,-0.00860013629370792,-0.00708997426949581,0.587540686491149,0.16114946963733,0.00250544769986463,0,0.92579560599997,0.509816054330976,0.0119411927803483,TRUE,TRUE,-0.102445473444203,-0.258004088811238,-0.460848327517228,-0.460848327517228,0.0119411927803483
"2226","C1ORF56",54964,0.00494979240150536,0.00515450092401952,0.00573264061553983,0.195422515138777,0.262354532411202,0.000788373279636752,0,0.719029577187097,0.611101380411424,0.00473464140932598,TRUE,TRUE,0.173242734052688,0.154635027720585,0.372621640010089,0.372621640010089,0.00473464140932598
"2229","HENMT1",113802,-0.00258181719180282,-0.00855002179621171,-0.0134792967086992,0.660745569846134,0.244128874201666,5.56400422281906e-07,1,0.949081091133026,0.599827107745074,1.42139442877191e-05,TRUE,TRUE,-0.0903636017130986,-0.256500653886351,-0.876154286065448,-0.876154286065448,1.42139442877191e-05
"2232","C1ORF64",149563,0.00961318529796821,0.00013444849859417,0.0181561335881491,0.476208875549216,0.992463465431132,0.00138457329785939,0,0.885599357488961,0.997317600511541,0.00743173498826344,TRUE,TRUE,0.336461485428887,0.00403345495782511,1.18014868322969,1.18014868322969,0.00743173498826344
