"","Hugo_Symbol","Entrez_Gene_Id","LE60_slope","GT60_slope","AllAges_slope","LE60_pval","GT60_pval","AllAges_pval","AgeDependentp","LE60_BHadj_pval","GT60_BHadj_pval","AllAges_BHadj_pval","BHadj_and_AgeDependentp","BHadj_signifp","LE60_log2FC","GT60_log2FC","AllAges_log2FC","Best_log2FC","Best_BHadj_pval"
"3948","CNKSR2",22866,-0.00345639619395439,-0.00621219645478118,-0.00717310849032745,0.29519647231369,0.0233950716573933,1.78279878883506e-08,1,0.797252918334183,0.231627894161373,9.0409575303777e-07,TRUE,TRUE,-0.120973866788404,-0.186365893643436,-0.466252051871285,-0.466252051871285,9.0409575303777e-07
"3951","CNN2",1265,-0.00230043023850606,-0.0024434635752521,-0.010982286261295,0.621515569862745,0.673070063749918,2.62043197396115e-07,1,0.937623736041428,0.869063235586118,7.84096167669751e-06,TRUE,TRUE,-0.0805150583477121,-0.0733039072575629,-0.713848606984173,-0.713848606984173,7.84096167669751e-06
"3976","CNTD1",124817,0.00770493640328469,0.00210427950544437,0.0107865389762731,0.0817012703420884,0.704786309481331,1.11178488927756e-07,1,0.567727875558693,0.882768984895298,3.84572273025664e-06,TRUE,TRUE,0.269672774114964,0.0631283851633311,0.701125033457751,0.701125033457751,3.84572273025664e-06
"3989","CNTNAP3",79937,-0.0122782613942739,-0.0205289986217057,-0.0170393685376028,0.0498786192591268,0.00167155146123452,9.37458987116998e-11,1,0.490789283485207,0.101664836739776,1.37833448343238e-08,TRUE,TRUE,-0.429739148799586,-0.61586995865117,-1.10755895494418,-1.10755895494418,1.37833448343238e-08
"4004","COG7",91949,0.00679918399975019,0.0108334644373006,0.00701111564064691,0.0184582594078403,0.000743332373051473,1.76358028797029e-08,1,0.349335930210926,0.0775762969069776,9.0046824722862e-07,TRUE,TRUE,0.237971439991257,0.325003933119017,0.455722516642049,0.455722516642049,9.0046824722862e-07
"4015","COL17A1",1308,-0.0253268476826,-0.0401078250501138,-0.0359591122949201,0.0484419390436329,0.00267710515629194,2.56549880728176e-11,1,0.486251428406054,0.114492458819671,4.90010272190816e-09,TRUE,TRUE,-0.886439668890999,-1.20323475150341,-2.33734229916981,-2.33734229916981,4.90010272190816e-09
"4022","COL22A1",169044,-0.00712826137171998,-0.0211688962152546,-0.0183007535367064,0.430612797634835,0.0129340315612376,4.97976034196294e-07,1,0.865182133103808,0.18524053655158,1.30643597058661e-05,TRUE,TRUE,-0.249489148010199,-0.635066886457638,-1.18954897988592,-1.18954897988592,1.30643597058661e-05
"4045","COL6A6",131873,-0.00751303977998576,-0.0084641918251239,-0.0131008321350208,0.244371977356929,0.186421078354246,7.89021870779476e-07,1,0.759909567483319,0.539043961683606,1.87721070699885e-05,TRUE,TRUE,-0.262956392299502,-0.253925754753717,-0.851554088776353,-0.851554088776353,1.87721070699885e-05
"4092","COQ7",10229,0.0113237879124516,0.0100381020586779,0.0083444264483494,0.000322895797760176,0.00729313749967698,2.6001851759531e-09,1,0.0589198340966492,0.156970337670223,1.96088503472153e-07,TRUE,TRUE,0.396332576935807,0.301143061760336,0.542387719142711,0.542387719142711,1.96088503472153e-07
"4099","CORO2B",10391,-0.0060062715267004,-0.0167766961368797,-0.0121156529851708,0.203776841502952,0.00136155875189577,2.82217404049793e-09,1,0.726001443873416,0.0982011759722176,2.08973807484261e-07,TRUE,TRUE,-0.210219503434514,-0.503300884106392,-0.787517444036104,-0.787517444036104,2.08973807484261e-07
"4153","CPNE2",221184,-0.00301562280421087,-0.0107716245467527,-0.0104037739844108,0.402935171337396,0.0121678912141234,1.20980931284192e-10,1,0.852815461539183,0.181192683803257,1.65938744473491e-08,TRUE,TRUE,-0.105546798147381,-0.32314873640258,-0.676245308986703,-0.676245308986703,1.65938744473491e-08
"4179","CPXM1",56265,0.000839670983894764,-0.0105570831626786,-0.016491448425503,0.908872019952088,0.228968493265869,5.41362237046055e-07,1,0.984707256795193,0.583906800208956,1.38818319178296e-05,TRUE,TRUE,0.0293884844363167,-0.316712494880357,-1.07194414765769,-1.07194414765769,1.38818319178296e-05
"4193","CRB3",92359,0.0056086494355134,0.01567478704008,0.00896780172404,0.119835913692368,0.000138078609302918,1.22796114463495e-08,1,0.630887663200449,0.0455313828579232,6.6215941722703e-07,TRUE,TRUE,0.196302730242969,0.470243611202399,0.5829071120626,0.5829071120626,6.6215941722703e-07
"4203","CREB5",9586,-0.00485063481529877,-0.0143029182744975,-0.0125129744725545,0.374144821833324,0.0126968474162042,5.30715776603513e-08,1,0.838842698871928,0.183804859666681,2.10122815671314e-06,TRUE,TRUE,-0.169772218535457,-0.429087548234926,-0.813343340716043,-0.813343340716043,2.10122815671314e-06
"4251","CRYAB",1410,-0.00865760996141475,-0.0274964797320347,-0.0223703747376773,0.430405964064012,0.0112750644397874,6.75790066455113e-07,1,0.865182133103808,0.177071731051702,1.66399055278833e-05,TRUE,TRUE,-0.303016348649516,-0.82489439196104,-1.45407435794902,-1.45407435794902,1.66399055278833e-05
"4265","CRYL1",51084,0.00647946637254167,0.00250561437147516,0.00983216379261223,0.0891053112770383,0.583529055093131,9.34406636521235e-09,1,0.577954866413861,0.820972617329383,5.33420905882248e-07,TRUE,TRUE,0.226781323038959,0.0751684311442548,0.639090646519795,0.639090646519795,5.33420905882248e-07
"4272","YBX3P1",440359,-0.00653182942106629,-0.00573531390717248,-0.00976845125485507,0.0728231294479639,0.121003594269599,1.1939317777778e-10,1,0.548357544438121,0.451845506319714,1.64867457719222e-08,TRUE,TRUE,-0.22861402973732,-0.172059417215174,-0.634949331565579,-0.634949331565579,1.64867457719222e-08
"4273","YBX3",8531,-0.0116928318254801,-0.0108831479532694,-0.0182546548054216,0.0555688981675305,0.11176077247415,6.81590008725394e-12,1,0.507218209848066,0.437724956117674,1.78585320619498e-09,TRUE,TRUE,-0.409249113891802,-0.326494438598082,-1.18655256235241,-1.18655256235241,1.78585320619498e-09
"4307","CSNK2A2",1459,-0.00865067763322489,-0.00640614528231391,-0.00729759072992332,0.00154519438549417,0.0429470211452305,1.28010354899369e-09,1,0.120072766754161,0.296340209864813,1.07219164880262e-07,TRUE,TRUE,-0.302773717162871,-0.192184358469417,-0.474343397445016,-0.474343397445016,1.07219164880262e-07
"4388","CTPS1",1503,-0.00574163833739633,-0.00367365635374488,-0.00971910840681232,0.206446109903961,0.432425924590697,3.10079172209167e-07,1,0.728065297487417,0.729669461410615,8.96334942353429e-06,TRUE,TRUE,-0.200957341808871,-0.110209690612346,-0.631742046442801,-0.631742046442801,8.96334942353429e-06
"4410","CTTNBP2NL",55917,-0.00560479167045549,-0.0134608202663904,-0.00940448284883554,0.0803638336447002,0.000293569774571734,2.9288208229993e-11,1,0.565449499766394,0.0537336091257857,5.39246046483213e-09,TRUE,TRUE,-0.196167708465942,-0.403824607991711,-0.61129138517431,-0.61129138517431,5.39246046483213e-09
"4441","CX3CL1",6376,-0.00951630863512255,-0.0160813059916862,-0.0200581032606776,0.240252987756013,0.0589436783117609,4.46497873143272e-09,1,0.758845181890386,0.336207634288992,3.00597535681638e-07,TRUE,TRUE,-0.333070802229289,-0.482439179750586,-1.30377671194405,-1.30377671194405,3.00597535681638e-07
"4444","CXADRP3",440224,0.0198487214758328,0.0104883238414663,0.0174460393318463,0.00467015584656794,0.255081717831174,1.15376429476147e-07,1,0.198841614658977,0.611101380411424,3.96293796504875e-06,TRUE,TRUE,0.694705251654149,0.314649715243989,1.13399255657001,1.13399255657001,3.96293796504875e-06
"4449","CXCL13",10563,-0.0237016729853612,-0.0149368169313785,-0.027790802170812,0.0834646338237919,0.262433502779246,6.40597622024534e-07,1,0.569728363880038,0.611101380411424,1.59075256395084e-05,TRUE,TRUE,-0.829558554487643,-0.448104507941355,-1.80640214110278,-1.80640214110278,1.59075256395084e-05
"4494","CYB561D2",11068,0.00722543814145408,0.0196255580354897,0.0118695271442874,0.0741656067779169,1.24022448770407e-06,1.27650579480142e-12,1,0.554479253982004,0.0189911916280999,4.76101062849745e-10,TRUE,TRUE,0.252890334950893,0.588766741064692,0.771519264378679,0.771519264378679,4.76101062849745e-10
"4498","CYB5D1",124637,0.00354171891975159,0.0050452719831707,0.00824122820738284,0.334601452812609,0.23998753219597,3.95331594858242e-07,1,0.820905766426332,0.595638311367531,1.08591951326474e-05,TRUE,TRUE,0.123960162191306,0.151358159495121,0.535679833479885,0.535679833479885,1.08591951326474e-05
"4499","CYB5D2",124936,0.00942962144591609,0.00621824219562235,0.0127562893695457,0.0313925436748371,0.242981456191069,1.24797654433252e-10,1,0.417688421277764,0.598668154814519,1.70032644243491e-08,TRUE,TRUE,0.330036750607063,0.186547265868671,0.829158809020467,0.829158809020467,1.70032644243491e-08
"4500","CYB5R1",51706,0.0060811112356049,0.00547260337725365,0.0101735340056679,0.116886088332495,0.214734831420615,2.06358285672511e-09,1,0.628935135262077,0.566308497374128,1.60967339095004e-07,TRUE,TRUE,0.212838893246172,0.164178101317609,0.661279710368415,0.661279710368415,1.60967339095004e-07
"4527","CYP1B1",1545,-0.00520613851023641,-0.03501857085234,-0.0175575593370554,0.487643349724474,9.95882090291418e-05,1.70368048808132e-07,1,0.889836972273732,0.0407056845585714,5.49181674052334e-06,TRUE,TRUE,-0.182214847858274,-1.0505571255702,-1.1412413569086,-1.1412413569086,5.49181674052334e-06
"4538","CYP2A6",1548,0.0177202080971998,0.021353986427244,0.030230074927346,0.0947830185164736,0.198776761681716,4.54478790854427e-08,1,0.593650183702474,0.552632387224763,1.84289346204205e-06,TRUE,TRUE,0.620207283401991,0.64061959281732,1.96495487027749,1.96495487027749,1.84289346204205e-06
"4541","CYP2B7P",1556,0.0298767837768719,0.0134691621149547,0.0467645880429884,0.0753574254467171,0.503234101206263,5.99143871104247e-10,1,0.557432050741808,0.773626848680036,6.0318735437229e-08,TRUE,TRUE,1.04568743219052,0.40407486344864,3.03969822279425,3.03969822279425,6.0318735437229e-08
"4571","CYP4X1",260293,0.0425824869425291,0.00498812796606411,0.0323083910512341,0.000901380844139541,0.72526085195474,5.33135556933602e-09,1,0.0974683614374592,0.892954758202243,3.44800360033292e-07,TRUE,TRUE,1.49038704298852,0.149643838981923,2.10004541833021,2.10004541833021,3.44800360033292e-07
"4572","CYP4Z1",199974,0.0727758726656618,0.0104243345275448,0.0461531732952413,2.42978083821122e-06,0.586951605007877,6.14715489075001e-11,1,0.00551749233228031,0.822691923110265,9.81479722673891e-09,TRUE,TRUE,2.54715554329816,0.312730035826343,2.99995626419068,2.99995626419068,9.81479722673891e-09
"4576","CYP7B1",9420,-0.00977933732377254,-0.0198247766995095,-0.0145507335895138,0.0917055589329581,0.00157062982645273,3.9564420585436e-09,1,0.585204931824717,0.100142282115688,2.75416507053433e-07,TRUE,TRUE,-0.342276806332039,-0.594743300985284,-0.9457976833184,-0.9457976833184,2.75416507053433e-07
"4590","CYYR1",116159,-0.00731938476241048,-0.0159388191233524,-0.01158546906647,0.189525020982047,0.00417745200410144,4.42804868935747e-07,1,0.711776600121836,0.132612016939803,1.18295465443658e-05,TRUE,TRUE,-0.256178466684367,-0.478164573700573,-0.75305548932055,-0.75305548932055,1.18295465443658e-05
"4593","NSG1",27065,-0.00898118143215967,-0.0110909282775307,-0.0147255095421268,0.175264877672699,0.0680200068961925,2.5742063425269e-08,1,0.701917297411077,0.354189538735539,1.21498972337696e-06,TRUE,TRUE,-0.314341350125589,-0.332727848325921,-0.957158120238239,-0.957158120238239,1.21498972337696e-06
"4630","DAZAP2",9802,0.006072417676351,0.00466098090870306,0.00550566302983039,0.0107234376593696,0.05877773066486,3.14077183368749e-08,1,0.281690096972413,0.336011323523845,1.41007153141479e-06,TRUE,TRUE,0.212534618672285,0.139829427261092,0.357868096938975,0.357868096938975,1.41007153141479e-06
"4645","DBX2",440097,-0.0085390129908397,-0.00554682393071388,-0.0068254560408899,2.50082304962817e-05,0.000844578771485733,2.5392828272358e-18,1,0.0212955502771879,0.0808119563101257,5.18953231402181e-14,TRUE,TRUE,-0.298865454679389,-0.166404717921416,-0.443654642657843,-0.443654642657843,5.18953231402181e-14
"4673","DCHS2",54798,-0.00314001858175593,-0.0187338522698709,-0.0139780068263075,0.599690391309645,0.00110419791010935,8.9302072442443e-09,1,0.929223148436741,0.0926628231527383,5.15555495623223e-07,TRUE,TRUE,-0.109900650361458,-0.562015568096126,-0.908570443709989,-0.908570443709989,5.15555495623223e-07
"4677","DCLK2",166614,0.00410470827722961,-0.0140055078996945,-0.0107174994827644,0.417484065005795,0.0133395167000365,1.07591165012534e-06,1,0.859914229724699,0.187496356807872,2.41100947298372e-05,TRUE,TRUE,0.143664789703036,-0.420165236990836,-0.696637466379686,-0.696637466379686,2.41100947298372e-05
"4704","DCX",1641,-0.0320882455286896,-0.0088799146054981,-0.0229526919911647,0.000173260206116767,0.180150955283262,1.28128191303694e-12,1,0.041173474795446,0.533230178489013,4.76101062849745e-10,TRUE,TRUE,-1.12308859350414,-0.266397438164943,-1.4919249794257,-1.4919249794257,4.76101062849745e-10
"4740","DDX26B",203522,-0.00634702853657165,-0.0127915759998841,-0.0113185019784098,0.207476053091784,0.0262423972070747,2.70200708031424e-07,1,0.729544225912417,0.24223842444489,8.02629632272997e-06,TRUE,TRUE,-0.222145998780008,-0.383747279996522,-0.73570262859664,-0.73570262859664,8.02629632272997e-06
"4813","DEGS2",123099,0.0204592086907103,0.0311819445523941,0.0296849492982095,0.074387486566466,0.0093496563428652,7.5595055509525e-10,1,0.554479253982004,0.168356222369905,7.18574953231704e-08,TRUE,TRUE,0.716072304174861,0.935458336571823,1.92952170438362,1.92952170438362,7.18574953231704e-08
"4830","DEPDC1",55635,-0.00933569632200978,-0.00857235083600463,-0.0163207614002695,0.182030031933408,0.229504854642697,2.13735276336836e-08,1,0.705554650141643,0.584342417854608,1.0450018761952e-06,TRUE,TRUE,-0.326749371270342,-0.257170525080139,-1.06084949101751,-1.06084949101751,1.0450018761952e-06
"4914","DIAPH2",1730,-0.00638194240283686,-0.0157817587368105,-0.0102309046211574,0.136566206435074,0.00435806764348666,2.77448361262596e-07,1,0.655472888894693,0.134343520784751,8.1821243277398e-06,TRUE,TRUE,-0.22336798409929,-0.473452762104317,-0.66500880037523,-0.66500880037523,8.1821243277398e-06
"4920","DIO2",1734,-0.0276727669858523,-0.0158023181807948,-0.0255520351216565,0.00066719809732409,0.0681814421777243,1.48635354277695e-13,1,0.0852220469688277,0.354636685060444,1.07535274550409e-10,TRUE,TRUE,-0.968546844504829,-0.474069545423844,-1.66088228290767,-1.66088228290767,1.07535274550409e-10
"4974","DLGAP5",9787,-0.0112143056967431,-0.0101962504942779,-0.0153020000432782,0.0776338162599247,0.136615089383595,1.60457631950236e-08,1,0.561629133771356,0.47605570013782,8.4083913440179e-07,TRUE,TRUE,-0.392500699386009,-0.305887514828336,-0.994630002813084,-0.994630002813084,8.4083913440179e-07
"4975","DLK1",8788,-0.000175563147486885,-0.00933058005024874,-0.0184744934074786,0.986645142870674,0.154960599287784,8.92247266786263e-07,1,0.997559287959297,0.501255107256163,2.0792311734676e-05,TRUE,TRUE,-0.00614471016204097,-0.279917401507462,-1.20084207148611,-1.20084207148611,2.0792311734676e-05
"4976","DLK2",65989,-0.00718143908386971,-0.0038410142217751,-0.00970307864775225,0.10955817862055,0.361003775688905,7.76577883323258e-08,1,0.619276068325175,0.680303619919127,2.82904139063769e-06,TRUE,TRUE,-0.25135036793544,-0.115230426653253,-0.630700112103896,-0.630700112103896,2.82904139063769e-06
"4992","DMD",1756,-0.00679569505242596,-0.0166857285205756,-0.0179650766018492,0.360379603671229,0.0332876147971093,1.05314149417844e-08,1,0.832995136809517,0.266783915140597,5.86459202085142e-07,TRUE,TRUE,-0.237849326834909,-0.500571855617267,-1.1677299791202,-1.1677299791202,5.86459202085142e-07
"5087","DNM1",1759,-0.00596222198270591,-0.00495269552981433,-0.0111802411608739,0.231831109857327,0.391941339184864,3.70664497840317e-07,1,0.752971535684096,0.702921662195929,1.03205318015839e-05,TRUE,TRUE,-0.208677769394707,-0.14858086589443,-0.726715675456804,-0.726715675456804,1.03205318015839e-05
"5092","DNMT3A",1788,-0.00773146862819329,-0.00874188472385154,-0.00918129383888553,0.0165024127219473,0.0123100644008274,2.71156111706981e-11,1,0.332931696740807,0.181766512171289,5.13112727310702e-09,TRUE,TRUE,-0.270601401986765,-0.262256541715546,-0.596784099527559,-0.596784099527559,5.13112727310702e-09
"5109","DOCK7",85440,-0.00865924210287388,-0.0077569468182751,-0.00832731621351627,0.0329602358747889,0.0694993705918508,1.07041045468693e-06,1,0.426874740540597,0.356605231429991,2.4013148696418e-05,TRUE,TRUE,-0.303073473600586,-0.232708404548253,-0.541275553878558,-0.541275553878558,2.4013148696418e-05
"5158","DPY19L1",23333,-0.0107303618676995,-0.0107873276678367,-0.0131978989130926,0.0116566349145409,0.0276238327652139,1.86378860970035e-12,1,0.292845470696962,0.246204928319323,6.45597420617729e-10,TRUE,TRUE,-0.375562665369481,-0.323619830035102,-0.857863429351019,-0.857863429351019,6.45597420617729e-10
"5187","DSC2",1824,-0.0209580835411063,-0.0352403069492049,-0.0293440492303714,0.00696441607084679,0.0003475446514973,3.47254629884432e-16,1,0.234870909636792,0.0572098223742637,2.36561429031604e-12,TRUE,TRUE,-0.733532923938722,-1.05720920847615,-1.90736319997414,-1.90736319997414,2.36561429031604e-12
"5188","DSC3",1825,-0.0306344363039886,-0.0449683880099968,-0.0369135889472764,0.011245332821479,0.000645121758785213,1.05948208096991e-12,1,0.288357423930446,0.0739011873061409,4.31784122571389e-10,TRUE,TRUE,-1.0722052706396,-1.3490516402999,-2.39938328157296,-2.39938328157296,4.31784122571389e-10
"5202","DSG3",1830,-0.0245553137776853,-0.0400920705056576,-0.0308586141314625,0.0487451480107291,0.00355462539423336,8.44075685491718e-09,1,0.48698675517481,0.128349609862098,4.98565745213706e-07,TRUE,TRUE,-0.859435982218985,-1.20276211516973,-2.00580991854506,-2.00580991854506,4.98565745213706e-07
"5209","DST",667,-0.00884077551305566,-0.0104215857481214,-0.0137273439760675,0.139543408485699,0.116672174413744,1.06194216124991e-07,1,0.65931279623221,0.445561419103033,3.70356859205876e-06,TRUE,TRUE,-0.309427142956948,-0.312647572443641,-0.892277358444385,-0.892277358444385,3.70356859205876e-06
"5213","DTNA",1837,-0.0354658896319872,-0.00541185277361846,-0.0202774903776705,3.95622681309606e-06,0.56223731115343,4.90730602124622e-09,1,0.00735030976174948,0.808673652476786,3.22477855807746e-07,TRUE,TRUE,-1.24130613711955,-0.162355583208554,-1.31803687454858,-1.31803687454858,3.22477855807746e-07
"5284","DYRK2",8445,-0.00215350052628777,-0.0102849760081115,-0.00827232229789491,0.547046637031925,0.012411927820431,1.36620955948446e-07,1,0.91273004851486,0.182228856944073,4.56229162862482e-06,TRUE,TRUE,-0.0753725184200718,-0.308549280243344,-0.537700949363169,-0.537700949363169,4.56229162862482e-06
"5291","DZIP1L",199221,-0.00231131135945252,-0.00521191634939729,-0.0097280119598934,0.5785184748291,0.228727659139117,2.77023827463002e-08,1,0.923659168544695,0.583438238869963,1.28379500268965e-06,TRUE,TRUE,-0.0808958975808381,-0.156357490481919,-0.632320777393071,-0.632320777393071,1.28379500268965e-06
"5292","DZIP1",22873,-0.00739796435162129,-0.0241953200902075,-0.0193905131757635,0.171256852035186,7.85018531821994e-05,3.2000020557707e-16,1,0.694540720220328,0.0381986279401097,2.36561429031604e-12,TRUE,TRUE,-0.258928752306745,-0.725859602706226,-1.26038335642463,-1.26038335642463,2.36561429031604e-12
"5295","E2F2",1870,-0.00701596731911955,-0.00524087031840985,-0.0131756068838007,0.262583920580854,0.398948309448256,3.19845701403705e-07,1,0.773817964659108,0.708462792621848,9.19365203880101e-06,TRUE,TRUE,-0.245558856169184,-0.157226109552295,-0.856414447447042,-0.856414447447042,9.19365203880101e-06
"5296","E2F3",1871,-0.00273420942921169,-0.0125541362222407,-0.0104439387469659,0.543097088552163,0.00541517287040903,1.95319566733234e-08,1,0.911710023092532,0.143931342469028,9.73596581787099e-07,TRUE,TRUE,-0.0956973300224092,-0.376624086667222,-0.678856018552783,-0.678856018552783,9.73596581787099e-07
"5344","EDN1",1906,-0.00382479686723269,-0.0280517812318327,-0.0161122633845665,0.591914356124808,0.000349915731114301,1.4662408767929e-07,1,0.926503652677326,0.0572098223742637,4.83315561274459e-06,TRUE,TRUE,-0.133867890353144,-0.84155343695498,-1.04729711999682,-1.04729711999682,4.83315561274459e-06
"5346","EDN3",1908,-0.0150103831152157,-0.0106171262792671,-0.0170812683467106,0.0493868584049198,0.0781033633197941,3.83234420731096e-09,1,0.489960788942401,0.3746065327779,2.6914645554919e-07,TRUE,TRUE,-0.52536340903255,-0.318513788378012,-1.11028244253619,-1.11028244253619,2.6914645554919e-07
"5375","MICU3",286097,-0.00257536024872332,-0.0107194072617803,-0.00895536121482693,0.52845774953532,0.00963889094577754,1.26625215018634e-07,1,0.906294105108834,0.170701918768506,4.27742069311708e-06,TRUE,TRUE,-0.0901376087053164,-0.321582217853408,-0.58209847896375,-0.58209847896375,4.27742069311708e-06
"5398","EGFR",1956,-0.0111317957023194,-0.0310337783010435,-0.0249012526131525,0.215355931629424,0.00257850879130464,2.7016409104832e-10,1,0.735129232224418,0.113826579730654,3.01712761134127e-08,TRUE,TRUE,-0.389612849581178,-0.931013349031305,-1.61858141985491,-1.61858141985491,3.01712761134127e-08
"5409","EHBP1",23301,-0.00609620128468222,-0.0115491038504113,-0.00905857922434573,0.0333972514446793,0.000858061091123809,2.31392972492001e-12,1,0.428323509548425,0.0808119563101257,7.75242324396562e-10,TRUE,TRUE,-0.213367044963878,-0.346473115512338,-0.588807649582473,-0.588807649582473,7.75242324396562e-10
"5469","EIF4EBP3",8637,0.00281355133660805,0.0144485151216447,0.0126281858759609,0.544619092697006,0.00624753038583437,5.36091428576656e-10,1,0.911751340326493,0.152545732969292,5.53338410395006e-08,TRUE,TRUE,0.0984742967812818,0.433455453649342,0.820832081937459,0.820832081937459,5.53338410395006e-08
"5476","EIF5A2",56648,-0.00506236715604738,-0.00997153877210011,-0.00941660183404225,0.201970108162078,0.053052515087711,3.60806602396753e-07,1,0.725107617565155,0.322841387167446,1.00735846880517e-05,TRUE,TRUE,-0.177182850461658,-0.299146163163003,-0.612079119212746,-0.612079119212746,1.00735846880517e-05
"5575","ENPP6",133121,-0.00843130640600877,-0.00638289532156523,-0.00865102463923331,0.0167059807144865,0.0548184524867719,1.13600755511652e-09,1,0.33535368992485,0.327477016334225,9.69367289373997e-08,TRUE,TRUE,-0.295095724210307,-0.191486859646957,-0.562316601550165,-0.562316601550165,9.69367289373997e-08
"5579","ENTPD1",953,-0.00299095341784243,-0.0136647344823049,-0.00793208631945914,0.302664637238751,5.3032628264927e-05,6.25729056185683e-10,1,0.802433665259401,0.0349644312922232,6.20777899090621e-08,TRUE,TRUE,-0.104683369624485,-0.409942034469146,-0.515585610764844,-0.515585610764844,6.20777899090621e-08
"5583","ENTPD5",957,0.0042269531878486,0.0152979543675421,0.0137743230598889,0.446881076329862,0.0372063674738254,1.44562572628131e-07,1,0.87436225251519,0.279245880302082,4.78547743049189e-06,TRUE,TRUE,0.147943361574701,0.458938631026262,0.895330998892777,0.895330998892777,4.78547743049189e-06
"5616","EPHB1",2047,-0.00186041236929802,-0.0128482826768129,-0.014379133962334,0.784866189560314,0.0469833763167769,1.85003235667628e-07,1,0.978326661420543,0.309360677869057,5.87098001139646e-06,TRUE,TRUE,-0.0651144329254308,-0.385448480304387,-0.934643707551711,-0.934643707551711,5.87098001139646e-06
"5621","EPHX1",2052,0.0125929337017785,0.0107615760145436,0.0105310561714138,0.00994900295935534,0.0603862600434692,1.0628546552316e-06,1,0.274300988802197,0.339967738213872,2.38961062584909e-05,TRUE,TRUE,0.440752679562246,0.322847280436308,0.684518651141895,0.684518651141895,2.38961062584909e-05
"5686","ERRFI1",54206,-0.0129625510355712,-0.0195038197456873,-0.0162483536532912,0.0177600964090081,0.000264891538276892,4.06080417071768e-13,1,0.343641541915803,0.0523578856583905,1.97596797230851e-10,TRUE,TRUE,-0.453689286244991,-0.58511459237062,-1.05614298746393,-1.05614298746393,1.97596797230851e-10
"5698","ESR1",2099,0.040753594450109,0.0195333617894962,0.0522488325577333,0.0116337290375106,0.247021172534226,2.2158013247841e-14,1,0.292806059531531,0.602502888540635,3.48341012881636e-11,TRUE,TRUE,1.42637580575382,0.586000853684885,3.39617411625267,3.39617411625267,3.48341012881636e-11
"5717","ETS1",2113,-0.00672667605220337,-0.023973617740305,-0.0133674995324788,0.169291006671905,6.79849992432888e-05,1.73372769969843e-09,1,0.692460900154096,0.0356258828085921,1.40048193670897e-07,TRUE,TRUE,-0.235433661827118,-0.719208532209149,-0.868887469611121,-0.868887469611121,1.40048193670897e-07
"5719","ETV1",2115,-0.0093159325862763,-0.0135221586867516,-0.0140710090697896,0.0955307710033091,0.0298865251146565,5.83145510308452e-09,1,0.593980061574382,0.255266060441199,3.71269308229714e-07,TRUE,TRUE,-0.32605764051967,-0.405664760602549,-0.914615589536321,-0.914615589536321,3.71269308229714e-07
"5721","ETV3L",440695,-0.00591951807266031,-0.00729269379436144,-0.00737732095293697,0.0965107385659146,0.00454667917242949,2.0899180392156e-08,1,0.595009045252552,0.136647768010208,1.03418050768642e-06,TRUE,TRUE,-0.207183132543111,-0.218780813830843,-0.479525861940903,-0.479525861940903,1.03418050768642e-06
"5727","EVC2",132884,-0.00262999013181895,-0.0126993826041891,-0.0118645463810825,0.603732034484831,0.0153598083458047,2.28570002634835e-08,1,0.930662095590905,0.195912751168187,1.09933181914605e-06,TRUE,TRUE,-0.0920496546136632,-0.380981478125672,-0.771195514770362,-0.771195514770362,1.09933181914605e-06
"5767","EXT2",2132,-0.00804923407865478,-0.00781991288685903,-0.00695670872860301,0.00252633047967387,0.01346184986125,4.46464588870701e-09,1,0.152154414272571,0.188216328373504,3.00597535681638e-07,TRUE,TRUE,-0.281723192752917,-0.234597386605771,-0.452186067359196,-0.452186067359196,3.00597535681638e-07
"5769","EXTL2",2135,-0.00476700548284093,-0.0066728851941275,-0.00764476683771529,0.124585558731176,0.0381702785107907,4.20954811731082e-09,1,0.639737453213325,0.282432135361863,2.90643698896896e-07,TRUE,TRUE,-0.166845191899433,-0.200186555823825,-0.496909844451494,-0.496909844451494,2.90643698896896e-07
"5778","EZR",7430,0.00897787877180284,0.00928582639316948,0.00925435734895984,0.0137415399298679,0.0110260301083391,7.60876231315838e-10,1,0.313783074353866,0.17687071903944,7.19908682379712e-08,TRUE,TRUE,0.314225757013099,0.278574791795084,0.60153322768239,0.60153322768239,7.19908682379712e-08
"5792","F7",2155,0.0330197940330681,0.00734568319524709,0.0217417373439785,0.000239075435909013,0.477976609063792,3.55803727979536e-08,1,0.0483760859769554,0.758594778704962,1.54385579378297e-06,TRUE,TRUE,1.15569279115738,0.220370495857413,1.41321292735861,1.41321292735861,1.54385579378297e-06
"5814","FAF1",11124,-0.00360075507828341,-0.00149459135799963,-0.00611143316218807,0.164809330152678,0.56860964369348,1.42232355758705e-08,1,0.688689062808571,0.812692260591329,7.55013676530042e-07,TRUE,TRUE,-0.126026427739919,-0.044837740739989,-0.397243155542224,-0.397243155542224,7.55013676530042e-07
"5819","FAH",2184,0.00949265260703336,0.0153943485609987,0.0122500420290227,0.0548014697408697,0.00555708418769442,1.08690748105752e-08,1,0.505861624703773,0.145924747445731,6.00354815956016e-07,TRUE,TRUE,0.332242841246168,0.461830456829962,0.796252731886478,0.796252731886478,6.00354815956016e-07
