Hugo_Symbol,Entrez_Gene_Id,LE60_slope,GT60_slope,AllAges_slope,LE60_pval,GT60_pval,AllAges_pval,AgeDependentp,LE60_BHadj_pval,GT60_BHadj_pval,AllAges_BHadj_pval,BHadj_and_AgeDependentp,BHadj_signifp,LE60_log2FC,GT60_log2FC,AllAges_log2FC,Best_log2FC,Best_BHadj_pval,ERbinding,ERbinding_NKI
ANTXR1,84168,-0.018093017620204682,-0.027991779885466056,-0.022179140990350395,0.06285212337602232,0.03650709545059404,2.3292948436091233e-6,0,0.999672943161361,0.993553924992165,0.0055175171607991106,TRUE,TRUE,-0.6332556167071639,-0.8397533965639816,-1.4416441643727758,-1.4416441643727758,0.0055175171607991106,FALSE,Tier 2 Only
PALLD,23022,-0.01782034485487886,-0.02296028388247832,-0.02063741602936589,0.05482495196338556,0.0367796137921868,6.766255872986234e-7,0,0.999672943161361,0.993553924992165,0.0031699153895804605,TRUE,TRUE,-0.6237120699207601,-0.6888085164743496,-1.3414320419087828,-1.3414320419087828,0.0031699153895804605,TRUE,Tier 2 Only
PODN,127435,-0.04341059686667348,-0.03413115241078609,-0.039537163486270545,0.010032123151250618,0.09867250243184639,2.6152126221379715e-7,1,0.999672943161361,0.993553924992165,0.0016519426396504854,TRUE,TRUE,-1.5193708903335716,-1.0239345723235826,-2.5699156266075853,-2.5699156266075853,0.0016519426396504854,FALSE,Not ER binding
RANBP17,64901,-0.01570230570072049,-0.029709678330026055,-0.018850194785858004,0.08342269286713187,0.006308125638853933,3.689156979809857e-6,0,0.999672943161361,0.993553924992165,0.007767724974155199,TRUE,TRUE,-0.549580699525217,-0.8912903499007816,-1.2252626610807702,-1.2252626610807702,0.007767724974155199,FALSE,Not ER binding
WFDC1,58189,-0.0255707872776693,-0.022440809700914218,-0.026094190271466842,0.031211232233216174,0.10796609955240509,8.363892848497257e-7,0,0.999672943161361,0.993553924992165,0.0031699153895804605,TRUE,TRUE,-0.8949775547184254,-0.6732242910274265,-1.6961223676453447,-1.6961223676453447,0.0031699153895804605,FALSE,Not ER binding
