Hugo_Symbol,Entrez_Gene_Id,LE60_slope,GT60_slope,AllAges_slope,LE60_pval,GT60_pval,AllAges_pval,AgeDependentp,LE60_BHadj_pval,GT60_BHadj_pval,AllAges_BHadj_pval,BHadj_and_AgeDependentp,BHadj_signifp,LE60_log2FC,GT60_log2FC,AllAges_log2FC,Best_log2FC,Best_BHadj_pval,ERbinding,ERbinding_NKI
ABCA1,19,-0.008485185184580316,-0.04459918605436909,-0.011165628994580061,0.030386108897257392,0.0011565114858252015,2.1601285287806693e-5,0,0.3724558626151537,0.7205406675590501,0.0039742170505236585,TRUE,TRUE,-0.39031851849069454,-1.2933763955767037,-0.8374221745935045,-0.8374221745935045,0.0039742170505236585,FALSE,Not ER binding
ABHD10,55347,0.005813973973329857,0.0025945762215686843,0.005196000277364548,0.0010810668219745588,0.7039966010847143,1.7796867095579776e-5,0,0.0894874627837252,0.942156939629893,0.003732871312949376,TRUE,TRUE,0.2674428027731734,0.07524271042549184,0.3897000208023411,0.3897000208023411,0.003732871312949376,FALSE,Not ER binding
ABI2,10152,-0.005153486979787016,-0.010816045679116534,-0.006141422218797766,0.013229423731049952,0.12725269229118916,9.152571728027864e-6,0,0.2786274823799001,0.7436435853456759,0.002518881534080074,TRUE,TRUE,-0.23706040107020274,-0.31366532469437947,-0.46060666640983244,-0.46060666640983244,0.002518881534080074,FALSE,Not ER binding
ACAD8,27034,0.01089399650868792,-0.013865129733523574,0.00952588127688244,0.0018024932721269684,0.3020389092246661,6.522041889398577e-5,0,0.11737885741170465,0.8069221014964866,0.008294811664704901,TRUE,TRUE,0.5011238393996443,-0.40208876227218365,0.7144410957661831,0.7144410957661831,0.008294811664704901,FALSE,Tier 1
AHR,196,-0.013087001913043144,-0.0029555700347709633,-0.013483061086942201,0.009118614873345815,0.8706282339374192,6.461561065848361e-5,0,0.23849205863831935,0.9757031804000844,0.008273417716069355,TRUE,TRUE,-0.6020020879999846,-0.08571153100835793,-1.0112295815206651,-1.0112295815206651,0.008273417716069355,FALSE,Not ER binding
AIMP2,7965,0.00501671557734242,-0.0018807353871300272,0.007197528718973943,0.04149479057275087,0.8658007135998962,4.3837673910621366e-5,0,0.411756690575689,0.9741306068520091,0.006490030629736522,TRUE,TRUE,0.23076891655775134,-0.05454132622677079,0.5398146539230457,0.5398146539230457,0.006490030629736522,FALSE,Tier 1
ALDH1B1,219,0.011499093871914967,-0.006135881578980928,0.013795826520041684,0.0017376986582001278,0.7571929708274414,8.238350910422851e-7,0,0.11473654903446838,0.952143782161912,6.004490375096655e-4,TRUE,TRUE,0.5289583181080885,-0.1779405657904469,1.0346869890031263,1.0346869890031263,6.004490375096655e-4,FALSE,Not ER binding
ALDOA,226,0.0048784748149221825,0.014696090884378588,0.006849038132569876,0.025100674595376973,0.08501560633065487,4.821180481686042e-6,0,0.3451798139204598,0.7255737035973089,0.0017569494255375094,TRUE,TRUE,0.2244098414864204,0.42618663564697906,0.5136778599427407,0.5136778599427407,0.0017569494255375094,TRUE,Tier 2 Only
ANO10,55129,0.007808891310918241,0.004836959411851407,0.006654014032964797,5.289228842047854e-4,0.5615303596171077,1.2031475042583709e-5,0,0.06893731508372379,0.9057574710021746,0.002923031436627709,TRUE,TRUE,0.35920900030223907,0.1402718229436908,0.4990510524723598,0.4990510524723598,0.002923031436627709,FALSE,Not ER binding
ANXA1,301,-0.016211723614859806,3.976436212788868e-4,-0.02000643813381066,0.009239359549954022,0.9879395629847538,4.737018135821357e-6,0,0.23951554510482725,0.9978525778650199,0.0017569494255375094,TRUE,TRUE,-0.7457392862835511,0.011531665017087717,-1.5004828600357993,-1.5004828600357993,0.0017569494255375094,FALSE,Not ER binding
