Hugo_Symbol,Entrez_Gene_Id,LE60_slope,GT60_slope,AllAges_slope,LE60_pval,GT60_pval,AllAges_pval,AgeDependentp,LE60_BHadj_pval,GT60_BHadj_pval,AllAges_BHadj_pval,BHadj_and_AgeDependentp,BHadj_signifp,LE60_log2FC,GT60_log2FC,AllAges_log2FC,Best_log2FC,Best_BHadj_pval,ERbinding,ERbinding_NKI
AHR,196,-0.013087001913043144,-0.0029555700347709633,-0.013483061086942201,0.009118614873345815,0.8706282339374192,6.461561065848361e-5,0,0.23849205863831935,0.9757031804000844,0.008273417716069355,TRUE,TRUE,-0.6020020879999846,-0.08571153100835793,-1.0112295815206651,-1.0112295815206651,0.008273417716069355,FALSE,Not ER binding
ALDH1B1,219,0.011499093871914967,-0.006135881578980928,0.013795826520041684,0.0017376986582001278,0.7571929708274414,8.238350910422851e-7,0,0.11473654903446838,0.952143782161912,6.004490375096655e-4,TRUE,TRUE,0.5289583181080885,-0.1779405657904469,1.0346869890031263,1.0346869890031263,6.004490375096655e-4,FALSE,Not ER binding
ANXA1,301,-0.016211723614859806,3.976436212788868e-4,-0.02000643813381066,0.009239359549954022,0.9879395629847538,4.737018135821357e-6,0,0.23951554510482725,0.9978525778650199,0.0017569494255375094,TRUE,TRUE,-0.7457392862835511,0.011531665017087717,-1.5004828600357993,-1.5004828600357993,0.0017569494255375094,FALSE,Not ER binding
ATP11A,23250,-0.017352541196707455,-0.009231152538943207,-0.014476384873420853,0.001409717529186446,0.650277042538324,8.125505028976848e-5,0,0.10072725780391126,0.9304528807391658,0.00933201941206735,TRUE,TRUE,-0.7982168950485429,-0.267703423629353,-1.085728865506564,-1.085728865506564,0.00933201941206735,FALSE,Tier 2 Only
C2CD4C,126567,-0.017303850140172963,0.0068512336365752135,-0.01921577512355486,0.01938251585179677,0.7477135721349837,6.01252681890689e-5,0,0.31656402718761467,0.9502484896411567,0.00791231827904761,TRUE,TRUE,-0.7959771064479563,0.1986857754606812,-1.4411831342666146,-1.4411831342666146,0.00791231827904761,FALSE,Not ER binding
CACNB1,782,-0.011448652977251339,0.014156321135532812,-0.013585345260525636,0.012131088283416079,0.4473644122099335,1.919466646192881e-5,0,0.271558781991553,0.8651486985478561,0.0038288308363531682,TRUE,TRUE,-0.5266380369535616,0.41053331293045153,-1.0189008945394227,-1.0189008945394227,0.0038288308363531682,FALSE,Not ER binding
COPZ2,51226,0.017009887235545237,-0.00487490654415745,0.015147094605785318,1.8824765479149249e-4,0.7555163758448844,6.329431970401531e-7,0,0.04515560833289598,0.9518262714254264,5.23134761477204e-4,TRUE,TRUE,0.7824548128350809,-0.14137228978056604,1.1360320954338987,1.1360320954338987,5.23134761477204e-4,FALSE,Tier 2 Only
CREB3L1,90993,0.015605228589971229,0.02831129220882706,0.021830435835635497,0.010473825805534446,0.2519144131024969,2.692100740628713e-7,0,0.25568372591787314,0.7840023380970312,2.6741540444646174e-4,TRUE,TRUE,0.7178405151386765,0.8210274740559848,1.6372826876726623,1.6372826876726623,2.6741540444646174e-4,FALSE,Not ER binding
DNALI1,7802,-0.013397089469988304,0.011661709917432624,-0.015612084375346719,0.009122551821929331,0.6107594894758068,1.9985795577470564e-5,0,0.23849205863831935,0.9205354589649677,0.0038941290812032937,TRUE,TRUE,-0.616266115619462,0.33818958760554607,-1.170906328151004,-1.170906328151004,0.0038941290812032937,FALSE,Not ER binding
DPP10,57628,-0.023898986325796616,-0.011941193135429544,-0.01894863077406053,2.4175828398588178e-4,0.4236382509775096,3.514737442037394e-6,0,0.0489131584303983,0.8559085798949656,0.0015833187019983987,TRUE,TRUE,-1.0993533709866443,-0.3462946009274568,-1.4211473080545396,-1.4211473080545396,0.0015833187019983987,FALSE,Tier 2 Only
EMILIN2,84034,-0.021615018104841347,0.014987322608729602,-0.01596190170077065,2.25790519231251e-4,0.4977109505833085,5.949724026986924e-5,0,0.04701901471903524,0.8828137842511947,0.00791231827904761,TRUE,TRUE,-0.9942908328227019,0.43463235565315844,-1.1971426275577988,-1.1971426275577988,0.00791231827904761,FALSE,Not ER binding
EPN3,55040,0.015496883118401795,-0.0195746548721831,0.016780515492941236,0.0014139024050575408,0.240492809317673,2.822326168300388e-7,0,0.10072725780391126,0.7803514378209523,2.6741540444646174e-4,TRUE,TRUE,0.7128566234464826,-0.5676649912933099,1.2585386619705927,1.2585386619705927,2.6741540444646174e-4,TRUE,Tier 2 Only
EYA4,2070,0.02779704462673943,0.01671981333157663,0.023938968696646107,1.1343852885985904e-5,0.5406194061650904,7.602792656802896e-8,1,0.014814748080826366,0.8983500646341847,1.3097538258764987e-4,TRUE,TRUE,1.2786640528300137,0.4848745866157223,1.795422652248458,1.795422652248458,1.3097538258764987e-4,TRUE,Not ER binding
TMEM255A,55026,-0.01611015551906389,-0.011430017327140917,-0.016579261739613216,0.013606162739045009,0.5231624743920092,7.410254127785697e-5,0,0.2821380014465011,0.8913499218160024,0.008831717969908112,TRUE,TRUE,-0.7410671538769389,-0.3314705024870866,-1.2434446304709912,-1.2434446304709912,0.008831717969908112,FALSE,Not ER binding
FCRLB,127943,0.010434121968210903,0.02457451187795065,0.013570870397262534,0.008914177129638216,0.21440043424404345,3.739490381013604e-6,0,0.2365877543510423,0.7699089027544737,0.0015833187019983987,TRUE,TRUE,0.47996961053770154,0.7126608444605689,1.01781527979469,1.01781527979469,0.0015833187019983987,FALSE,Not ER binding
